variant,pred_year,group,score,nmae,ficr,n_rows,pinn_weight,tree_weight,tcn_family_weight
pinn0.60_tree0.30_tcn0.10,2024,fold_mean,0.6307605633910137,0.1248144518614877,0.3863355786435149,26334,0.6000000000000001,0.30000000000000004,0.09999999999999987
pinn0.60_tree0.35_tcn0.05,2022,kpx_group_1,0.6216687210584759,0.12887894000282651,0.3722163821197784,8664,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2022,kpx_group_2,0.6439281721329757,0.13161198192809215,0.4194683261940436,8664,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2022,fold_mean,0.6327984465957258,0.13024546096545933,0.39584235415691105,17328,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2023,kpx_group_1,0.6072657833623294,0.12981987657555782,0.34435144330021655,8757,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2023,kpx_group_2,0.6574179093748466,0.13377914082200676,0.4486149595716999,8758,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2023,kpx_group_3,0.5806169876895354,0.1525195223408672,0.313753497719938,8759,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2023,fold_mean,0.6151002268089037,0.1387061799128106,0.36890663353061814,26274,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2024,kpx_group_1,0.6272225022891033,0.11536435230674189,0.3698093568849484,8778,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2024,kpx_group_2,0.6600512469780636,0.12856721631845625,0.4486697102745834,8778,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2024,kpx_group_3,0.6031094030296882,0.13095692154221156,0.337175727601588,8778,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.35_tcn0.05,2024,fold_mean,0.630127717432285,0.12496283005580322,0.38521826492037325,26334,0.6000000000000001,0.35000000000000003,0.04999999999999988
pinn0.60_tree0.40_tcn0.00,2022,kpx_group_1,0.6222790581392128,0.12874313203259471,0.3733012483110203,8664,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2022,kpx_group_2,0.6443487786914636,0.13115011564389634,0.4198476730268235,8664,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2022,fold_mean,0.6333139184153382,0.1299466238382455,0.3965744606689219,17328,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2023,kpx_group_1,0.60406935369467,0.13006926516906633,0.33820797255840634,8757,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2023,kpx_group_2,0.6559991164354562,0.13334233730670053,0.44534057017761286,8758,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2023,kpx_group_3,0.5805948008155661,0.15248410590374173,0.313673707534874,8759,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2023,fold_mean,0.613554423648564,0.13863190279316953,0.3657407500902978,26274,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2024,kpx_group_1,0.6267233427985198,0.11570138830958296,0.36914807390662263,8778,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2024,kpx_group_2,0.6595963586344644,0.1289300678144353,0.44812278508336406,8778,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2024,kpx_group_3,0.6024748899762757,0.13102310855584853,0.33597288850840007,8778,0.6000000000000001,0.4,0.0
pinn0.60_tree0.40_tcn0.00,2024,fold_mean,0.6295981971364201,0.12521818822662226,0.38441458249946225,26334,0.6000000000000001,0.4,0.0
pinn0.65_tree0.00_tcn0.35,2022,kpx_group_1,0.6070694353020621,0.13248140040153117,0.3466202710056554,8664,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2022,kpx_group_2,0.6401549526960776,0.13880233408594264,0.41911223947809784,8664,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2022,fold_mean,0.6236121939990699,0.1356418672437369,0.3828662552418766,17328,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2023,kpx_group_1,0.6173273278865957,0.1317357235836599,0.3663903793568514,8757,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2023,kpx_group_2,0.6527831127641142,0.1406684032224748,0.44623462875070313,8758,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2023,kpx_group_3,0.5795597409682011,0.15544135852792196,0.3145608404643241,8759,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2023,fold_mean,0.6165567272063037,0.1426151617780189,0.3757286161906262,26274,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2024,kpx_group_1,0.631707330739107,0.11640947940357346,0.3798241408817874,8778,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2024,kpx_group_2,0.6557848673206331,0.13080492886769812,0.44237466350896437,8778,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2024,kpx_group_3,0.6038025319542408,0.13427776366897762,0.3418828275774593,8778,0.65,0.0,0.35
pinn0.65_tree0.00_tcn0.35,2024,fold_mean,0.630431576671327,0.1271640573134164,0.3880272106560703,26334,0.65,0.0,0.35
pinn0.65_tree0.05_tcn0.30,2022,kpx_group_1,0.6081782306522521,0.13181702729608702,0.34817348860059105,8664,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2022,kpx_group_2,0.6413550899478985,0.1376994440424762,0.42040962393827314,8664,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2022,fold_mean,0.6247666603000752,0.1347582356692816,0.3842915562694321,17328,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2023,kpx_group_1,0.6158457116578093,0.13119738259317018,0.3628888059087888,8757,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2023,kpx_group_2,0.6537501571102832,0.13949275466080285,0.44699306888136925,8758,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2023,kpx_group_3,0.5801929601821676,0.15479519742889755,0.3151811177932327,8759,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2023,fold_mean,0.6165962763167533,0.14182844489429022,0.37502099752779694,26274,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2024,kpx_group_1,0.6302606302841545,0.11603202244258413,0.376553283010893,8778,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2024,kpx_group_2,0.6575592508692755,0.13040840398344264,0.4455269057219936,8778,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2024,kpx_group_3,0.6042722818430527,0.13350235104570238,0.34204691473180787,8778,0.65,0.05,0.3
pinn0.65_tree0.05_tcn0.30,2024,fold_mean,0.6306973876654943,0.12664759249057636,0.3880423678215648,26334,0.65,0.05,0.3
